date,is_promo_period,day_of_week,new_enterpriser_count,new_bee_count,transaction_volume_online,transaction_volume_offline,sales_ep_thousand_idr,top_product_id,new_bee_count_outlier,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_mean_90,rolling_std_90,day_of_week_num,day_of_month,month,week_of_year,is_weekend,quarter,promo_lag1,promo_next1,days_since_start
2022-06-30,0,Thursday,160,455,2991,1822,985446,Skincare B,0,130.0,143.0,120.0,150.0,285.0,276.0,147.0,147.28571428571428,20.15534904778637,180.21428571428572,68.21141182600405,206.43333333333334,67.10654592323405,177.22222222222223,64.34174519533583,3,30,6,26,0,2,0.0,0.0,180
2022-07-01,0,Friday,142,403,3429,1743,964429,Herbal D,0,160.0,130.0,143.0,150.0,262.0,249.0,168.0,146.14285714285714,20.202545808458506,171.64285714285714,64.58698028223681,206.43333333333334,67.10654592323405,176.94444444444446,64.44026257472207,4,1,7,26,0,3,0.0,0.0,181
2022-07-02,0,Saturday,164,467,4318,1802,1278870,Herbal D,0,142.0,160.0,130.0,182.0,303.0,280.0,179.0,143.57142857142858,15.46886273407715,161.71428571428572,52.36914618864334,207.0,66.6576430674708,177.38888888888889,64.20852518643244,5,2,7,26,1,3,0.0,0.0,182
2022-07-03,0,Sunday,144,408,3697,1840,1136928,Protein E,0,164.0,142.0,160.0,146.0,335.0,291.0,136.0,143.28571428571428,15.43496340255142,148.07142857142858,16.011843144346233,206.2,67.28293322565737,178.0,63.616830505735706,6,3,7,26,1,3,0.0,0.0,183
2022-07-04,0,Monday,113,320,2753,1297,859013,Herbal D,0,144.0,164.0,142.0,120.0,128.0,188.0,232.0,142.28571428571428,17.308131862550468,147.0,17.854109632497988,204.0,69.2531587727231,177.92222222222222,63.692771674229775,0,4,7,27,0,3,0.0,0.0,184
2022-07-05,0,Tuesday,120,340,2959,1542,931575,Supplement A,0,113.0,144.0,164.0,143.0,160.0,279.0,280.0,139.0,19.226717521893118,144.14285714285714,18.7897563862593,203.46666666666667,69.85390337047707,177.67777777777778,63.87414376879938,1,5,7,27,0,3,0.0,0.0,185
2022-07-06,0,Wednesday,119,338,3237,1360,868671,Vitamin C,0,120.0,113.0,144.0,130.0,154.0,250.0,288.0,137.42857142857142,20.492739713185877,141.64285714285714,19.68446143479799,199.7,71.29402451141664,177.67777777777778,63.87414376879938,2,6,7,27,0,3,0.0,0.0,186
2022-07-07,0,Thursday,151,428,3042,1694,994153,Skincare B,0,119.0,120.0,113.0,160.0,150.0,285.0,276.0,136.14285714285714,19.073791542572966,141.71428571428572,19.7189037432407,195.4,70.16512543697334,177.62222222222223,63.89538109553241,3,7,7,27,0,3,0.0,0.0,187
2022-07-08,0,Friday,155,441,3239,1778,1040509,Skincare B,0,151.0,119.0,120.0,142.0,150.0,262.0,249.0,138.0,20.33060090930266,142.07142857142858,19.92472096403191,190.96666666666667,68.28918394356575,177.75555555555556,63.834813352553205,4,8,7,27,0,3,0.0,0.0,188
2022-07-09,0,Saturday,142,404,4398,1722,1309649,Probiotic G,0,155.0,151.0,119.0,164.0,182.0,303.0,280.0,134.85714285714286,17.08243319347474,139.21428571428572,16.2961938521227,186.5,66.9038167046931,177.6,63.905442788369186,5,9,7,27,1,3,0.0,0.0,189
2022-07-10,0,Sunday,164,467,4074,2030,1276576,Skincare B,0,142.0,155.0,151.0,144.0,146.0,335.0,291.0,137.71428571428572,20.246104857595856,140.5,17.535677916750963,183.66666666666666,65.95888653277645,178.22222222222223,63.491444664364344,6,10,7,27,1,3,0.0,1.0,190
2022-07-11,1,Monday,219,621,3960,1621,1108629,Protein E,0,164.0,142.0,155.0,113.0,120.0,128.0,188.0,152.85714285714286,33.79067214202069,147.57142857142858,26.369312834063116,181.63333333333333,63.791407557451805,179.2,63.43362451492995,0,11,7,28,0,3,0.0,1.0,191
2022-07-12,1,Tuesday,254,720,5730,2120,1673688,Supplement A,0,219.0,164.0,142.0,120.0,143.0,160.0,279.0,172.0,47.32159478856718,155.5,38.695557288223405,180.4,61.93467080945746,180.77777777777777,63.50931591892159,1,12,7,28,0,3,1.0,1.0,192
2022-07-13,1,Wednesday,216,613,4793,2156,1402601,Energy H,0,254.0,219.0,164.0,119.0,130.0,154.0,250.0,185.85714285714286,43.241294196746054,161.64285714285714,41.08828607702294,181.33333333333334,62.26325275536254,181.62222222222223,63.46627482332692,2,13,7,28,0,3,1.0,1.0,193
2022-07-14,1,Thursday,215,610,4859,2122,1481938,Skincare B,0,216.0,254.0,219.0,151.0,160.0,150.0,285.0,195.0,41.36826480931194,165.57142857142858,43.47893262739561,179.2,59.851194785412424,182.24444444444444,63.516486599249234,3,14,7,28,0,3,1.0,1.0,194
2022-07-15,1,Friday,250,709,5389,2370,1506261,Vitamin C,0,215.0,216.0,254.0,155.0,142.0,150.0,262.0,208.57142857142858,41.64075384707161,173.28571428571428,48.28987562535351,179.2,59.851194785412424,183.0888888888889,63.909635018436475,4,15,7,28,0,3,1.0,1.0,195
2022-07-16,1,Saturday,262,743,7996,2207,2026410,Protein E,0,250.0,215.0,216.0,142.0,164.0,182.0,303.0,225.71428571428572,33.58925565174269,180.28571428571428,53.64617496068205,178.43333333333334,58.58308766973229,184.5888888888889,64.16217066791752,5,16,7,28,1,3,1.0,1.0,196
2022-07-17,1,Sunday,307,872,7490,2230,2014645,Supplement A,0,262.0,250.0,215.0,164.0,144.0,146.0,335.0,246.14285714285714,33.28377267993464,191.92857142857142,62.175266274168514,179.93333333333334,61.30924064531991,185.66666666666666,65.39662912661167,6,17,7,28,1,3,1.0,1.0,197
2022-07-18,1,Monday,193,547,4089,1603,1122709,Energy H,0,307.0,262.0,250.0,219.0,113.0,120.0,128.0,242.42857142857142,37.94231210165092,197.64285714285714,57.891951271122664,176.26666666666668,56.82030558204331,184.94444444444446,64.9461939982354,0,18,7,29,0,3,1.0,1.0,198
2022-07-19,1,Tuesday,199,565,5385,1905,1556536,Probiotic G,0,193.0,307.0,262.0,254.0,120.0,143.0,160.0,234.57142857142858,40.73842225245208,203.28571428571428,53.41913885120589,171.73333333333332,48.541438631007,184.42222222222222,64.63796807105368,1,19,7,29,0,3,1.0,1.0,199
2022-07-20,1,Wednesday,205,582,5917,1965,1689390,Skincare B,0,199.0,193.0,307.0,216.0,119.0,130.0,154.0,233.0,41.77319714841127,209.42857142857142,47.6101383607031,174.3,48.18366442313599,183.95555555555555,64.33198849771325,2,20,7,29,0,3,1.0,1.0,200
2022-07-21,1,Thursday,231,655,5085,1720,1432050,Vitamin C,0,205.0,199.0,193.0,215.0,151.0,160.0,150.0,235.28571428571428,41.05571127835279,215.14285714285714,44.77440399097759,176.66666666666666,49.1902242414033,183.64444444444445,64.03199886698347,3,21,7,29,0,3,1.0,0.0,201
2022-07-22,0,Friday,148,420,3414,1685,946582,Collagen F,0,231.0,205.0,199.0,250.0,155.0,142.0,150.0,220.71428571428572,51.68724628543737,214.64285714285714,45.530390768326384,176.46666666666667,49.29764163998485,182.07777777777778,63.144070647429665,4,22,7,29,0,3,1.0,0.0,202
2022-07-23,0,Saturday,151,427,3447,1979,1014978,Collagen F,0,148.0,231.0,205.0,262.0,142.0,164.0,182.0,204.85714285714286,53.890099806391916,215.28571428571428,44.47718269202532,176.5,49.27946344311574,180.36666666666667,61.84893702591786,5,23,7,29,1,3,0.0,0.0,203
2022-07-24,0,Sunday,137,388,3275,1988,1025531,Supplement A,0,151.0,148.0,231.0,307.0,164.0,144.0,146.0,180.57142857142858,35.279158828110724,213.35714285714286,47.36374326237521,176.06666666666666,49.57678359135826,180.64444444444445,61.5940517905749,6,24,7,29,1,3,0.0,0.0,204
2022-07-25,0,Monday,123,350,2143,1395,669887,Supplement A,0,137.0,151.0,148.0,193.0,219.0,113.0,120.0,170.57142857142858,40.67700883323477,206.5,53.08737355312701,174.1,50.495032189930036,180.46666666666667,61.73852074531931,0,25,7,30,0,3,0.0,0.0,205
2022-07-26,0,Tuesday,118,335,2740,1591,804584,Supplement A,0,123.0,137.0,151.0,199.0,254.0,120.0,143.0,159.0,42.712215270731875,196.78571428571428,56.08534509179695,173.16666666666666,51.28492642249691,180.5,61.70357737339186,1,26,7,30,0,3,0.0,0.0,206
2022-07-27,0,Wednesday,143,407,2799,1438,805993,Supplement A,0,118.0,123.0,137.0,205.0,216.0,119.0,130.0,150.14285714285714,37.720147452118056,191.57142857142858,57.536228434071006,173.93333333333334,50.63046195879434,180.82222222222222,61.42750871121923,2,27,7,30,0,3,0.0,0.0,207
2022-07-28,0,Thursday,141,401,3062,1631,935255,Collagen F,0,143.0,118.0,123.0,231.0,215.0,151.0,160.0,137.28571428571428,12.419263071458557,186.28571428571428,58.60746680104152,173.86666666666667,50.67389543108879,180.6888888888889,61.50155646965173,3,28,7,30,0,3,0.0,0.0,208
2022-07-29,0,Friday,141,400,2898,1643,968878,Supplement A,0,141.0,143.0,118.0,148.0,250.0,155.0,142.0,136.28571428571428,11.67210757481672,178.5,56.70130916952871,174.23333333333332,50.38451002614509,180.22222222222223,61.64300588697408,4,29,7,30,0,3,0.0,0.0,209
2022-07-30,0,Saturday,183,520,4321,1959,1248095,Detox I,0,141.0,141.0,143.0,151.0,262.0,142.0,164.0,140.85714285714286,20.963687425550667,172.85714285714286,51.43907096729141,175.0,50.33542661400413,180.85555555555555,61.37187459464573,5,30,7,30,1,3,0.0,0.0,210
2022-07-31,0,Sunday,129,367,3567,1742,1091439,Vitamin C,0,183.0,141.0,141.0,137.0,307.0,164.0,144.0,139.71428571428572,21.42206250352104,160.14285714285714,35.15210277736383,174.56666666666666,50.68406764106133,180.03333333333333,61.56725563391739,6,31,7,30,1,3,0.0,0.0,211
2022-08-01,0,Monday,124,352,2203,1104,672144,Supplement A,0,129.0,183.0,141.0,123.0,193.0,219.0,113.0,139.85714285714286,21.29498040563059,155.21428571428572,35.02785390871912,173.23333333333332,51.49133394333818,178.64444444444445,61.40367648311414,0,1,8,31,0,3,0.0,0.0,212
2022-08-02,0,Tuesday,119,339,3166,1544,917298,Immunity J,0,124.0,129.0,183.0,118.0,199.0,254.0,120.0,140.0,21.126602503321106,149.5,33.84069011844067,172.4,52.17847356380099,177.45555555555555,61.512246174751,1,2,8,31,0,3,0.0,0.0,213
2022-08-03,0,Wednesday,131,373,3003,1571,859799,Protein E,0,119.0,124.0,129.0,143.0,205.0,216.0,119.0,138.28571428571428,21.328496475484656,144.21428571428572,30.074723789072966,173.0,51.571844764501066,176.55555555555554,61.59365046640583,2,3,8,31,0,3,0.0,0.0,214
2022-08-04,0,Thursday,147,417,3185,1646,998206,Supplement A,0,131.0,119.0,124.0,141.0,231.0,215.0,151.0,139.14285714285714,21.574897229794406,138.21428571428572,16.93961479640461,173.9,50.84550636232647,175.13333333333333,60.767229489053385,3,4,8,31,0,3,0.0,0.0,215
2022-08-05,0,Friday,138,392,3024,1566,911596,Vitamin C,0,147.0,131.0,119.0,141.0,148.0,250.0,155.0,138.71428571428572,21.56165025930904,137.5,16.704444364853387,174.53333333333333,50.25296926093255,172.77777777777777,57.95654663950421,4,5,8,31,0,3,0.0,0.0,216
2022-08-06,0,Saturday,142,404,3817,2048,1150883,Supplement A,0,138.0,147.0,131.0,183.0,151.0,262.0,142.0,132.85714285714286,9.990471651004297,136.85714285714286,16.313548606354438,174.23333333333332,50.424872990340354,171.6,57.4858653853373,5,6,8,31,1,3,0.0,0.0,217
2022-08-07,0,Sunday,177,503,3132,1979,959829,Supplement A,0,142.0,138.0,147.0,129.0,137.0,307.0,164.0,139.71428571428572,19.163457288237304,139.71428571428572,19.52682010202183,174.96666666666667,50.29532324411373,172.2111111111111,57.244497197771906,6,7,8,31,1,3,0.0,0.0,218
2022-08-08,0,Monday,117,334,2769,1287,821721,Herbal D,0,177.0,142.0,138.0,124.0,123.0,193.0,219.0,138.71428571428572,20.270785922227134,139.28571428571428,19.9824098470811,174.13333333333333,51.06164856350596,172.12222222222223,57.32478487790752,0,8,8,32,0,3,0.0,0.0,219
2022-08-09,0,Tuesday,122,347,2706,1459,853659,Collagen F,0,117.0,177.0,142.0,119.0,118.0,199.0,254.0,139.14285714285714,19.8110118488731,139.57142857142858,19.68097201209025,172.73333333333332,51.91766248745143,172.23333333333332,57.21653135828975,1,9,8,32,0,3,0.0,0.0,220
2022-08-10,0,Wednesday,148,420,3256,1741,1014452,Skincare B,0,122.0,117.0,177.0,131.0,143.0,205.0,216.0,141.57142857142858,19.688043265369185,139.92857142857142,19.793022413561722,170.36666666666667,51.35104560821984,172.53333333333333,57.01531432357211,2,10,8,32,0,3,0.0,0.0,221
2022-08-11,0,Thursday,134,381,2791,1599,841683,Supplement A,0,148.0,122.0,117.0,147.0,141.0,231.0,215.0,139.71428571428572,19.703758403870452,139.42857142857142,19.852201140173616,166.36666666666667,49.242176576822764,172.4777777777778,57.05078119934623,3,11,8,32,0,3,0.0,0.0,222
2022-08-12,0,Friday,159,450,3169,1780,1000801,Collagen F,0,134.0,148.0,122.0,138.0,141.0,148.0,250.0,142.71428571428572,20.958007902424725,140.71428571428572,20.53300746613647,164.46666666666667,48.352679441737315,172.37777777777777,57.06660366127641,4,12,8,32,0,3,0.0,0.0,223
2022-08-13,0,Saturday,188,534,4470,2143,1345131,Herbal D,0,159.0,134.0,148.0,142.0,183.0,151.0,262.0,149.28571428571428,27.02908486374325,141.07142857142858,21.3522266384001,163.56666666666666,47.62546648035344,172.84444444444443,57.020183911343125,5,13,8,32,1,3,0.0,0.0,224
2022-08-14,0,Sunday,128,363,4073,1983,1168949,Supplement A,0,188.0,159.0,134.0,177.0,129.0,137.0,307.0,142.28571428571428,24.917960628927148,141.0,21.397339877801965,159.5,45.13409140435373,173.05555555555554,56.815957781917675,6,14,8,32,1,3,0.0,1.0,225
2022-08-15,1,Monday,216,612,4429,1547,1106654,Probiotic G,0,128.0,188.0,159.0,117.0,124.0,123.0,193.0,156.42857142857142,34.447337308115095,147.57142857142858,28.66709259416132,157.96666666666667,42.219037488279945,173.96666666666667,56.84009701974021,0,15,8,33,0,3,0.0,1.0,226
2022-08-16,1,Tuesday,248,704,5494,1748,1477332,Supplement A,0,216.0,128.0,188.0,122.0,119.0,118.0,199.0,174.42857142857142,44.81761983438064,156.78571428571428,37.99226352709338,156.0,35.94536083442825,175.34444444444443,57.117493947620176,1,16,8,33,0,3,1.0,1.0,227
2022-08-17,1,Wednesday,264,748,5180,1912,1384549,Skincare B,0,248.0,216.0,128.0,148.0,131.0,143.0,205.0,191.0,53.9351462406475,166.28571428571428,46.682938031969734,158.36666666666667,40.512648798167774,176.76666666666668,57.71725931185496,2,17,8,33,0,3,1.0,1.0,228
2022-08-18,1,Thursday,262,743,6137,2000,1526083,Supplement A,0,264.0,248.0,216.0,134.0,147.0,141.0,231.0,209.28571428571428,53.080800941314656,174.5,52.751594944899935,160.46666666666667,44.16015783746579,178.0888888888889,58.295189240958805,3,18,8,33,0,3,1.0,1.0,229
2022-08-19,1,Friday,230,651,6339,2228,1654828,Protein E,0,262.0,264.0,248.0,159.0,138.0,141.0,148.0,219.42857142857142,48.45223470201447,181.07142857142858,53.57879070291562,161.3,45.25190032207074,178.74444444444444,58.54577794219177,4,19,8,33,0,3,1.0,1.0,230
2022-08-20,1,Saturday,309,876,7133,2340,1967052,Supplement A,0,230.0,262.0,264.0,188.0,142.0,183.0,151.0,236.71428571428572,56.316706478375366,193.0,62.12023081833407,163.9,51.23936390894317,180.63333333333333,59.97404869486411,5,20,8,33,1,3,1.0,1.0,231
2022-08-21,1,Sunday,279,792,6259,2440,1736311,Protein E,0,309.0,230.0,262.0,128.0,177.0,129.0,137.0,258.2857142857143,30.933877253018732,200.28571428571428,65.96202703820614,168.26666666666668,55.26171795433409,182.48888888888888,60.40857972481671,6,21,8,33,1,3,1.0,1.0,232
2022-08-22,1,Monday,168,478,4562,1678,1155839,Skincare B,0,279.0,309.0,230.0,216.0,117.0,124.0,123.0,251.42857142857142,44.30145649545973,203.92857142857142,62.31614716750567,168.83333333333334,55.165633563268216,183.16666666666666,59.89208460016071,0,22,8,34,0,3,1.0,1.0,233
2022-08-23,1,Tuesday,218,617,5059,1820,1340329,Supplement A,0,168.0,279.0,309.0,248.0,122.0,119.0,118.0,247.14285714285714,46.102887008041606,210.78571428571428,57.71971876288001,171.53333333333333,55.53484978128497,184.38888888888889,59.46176081105872,1,23,8,34,0,3,1.0,1.0,234
2022-08-24,1,Wednesday,265,751,5127,1894,1447099,Vitamin C,0,218.0,168.0,279.0,264.0,148.0,131.0,143.0,247.28571428571428,46.165334345568816,219.14285714285714,56.384472962055966,176.26666666666668,57.279672830247826,185.66666666666666,59.948104898310795,2,24,8,34,0,3,1.0,1.0,235
2022-08-25,1,Thursday,272,772,6203,1713,1669111,Supplement A,0,265.0,218.0,168.0,262.0,134.0,147.0,141.0,248.71428571428572,46.84625308999098,229.0,52.26706567090011,181.4,58.75935728856739,187.1888888888889,60.38488806495154,3,25,8,34,0,3,1.0,0.0,236
2022-08-26,0,Friday,117,333,3737,1839,1127872,Herbal D,0,272.0,265.0,218.0,230.0,159.0,138.0,141.0,232.57142857142858,68.72858973978077,226.0,57.533936473648986,180.53333333333333,59.53192903570859,186.6,60.81133099618925,4,26,8,34,0,3,1.0,0.0,237
2022-08-27,0,Saturday,181,513,3837,1740,1035234,Skincare B,0,117.0,272.0,265.0,309.0,188.0,142.0,183.0,214.28571428571428,61.670398857459446,225.5,57.91870961163546,181.86666666666667,59.06205581235392,186.84444444444443,60.74331906873085,5,27,8,34,1,3,0.0,0.0,238
2022-08-28,0,Sunday,172,488,3756,1994,1222410,Supplement A,0,181.0,117.0,272.0,279.0,128.0,177.0,129.0,199.0,55.95236068895303,228.64285714285714,53.22464313983391,182.9,58.59172002230702,187.4,60.37109956693969,6,28,8,34,1,3,0.0,0.0,239
2022-08-29,0,Monday,122,348,2356,1310,735835,Skincare B,0,172.0,181.0,117.0,168.0,216.0,117.0,124.0,192.42857142857142,62.5162835930427,221.92857142857142,60.38907731817642,180.86666666666667,59.63725596345438,187.43333333333334,60.33372545240589,0,29,8,35,0,3,0.0,0.0,240
2022-08-30,0,Tuesday,122,348,2928,1461,834103,Vitamin C,0,122.0,172.0,181.0,218.0,248.0,122.0,119.0,178.71428571428572,66.3820113326754,212.92857142857142,65.38697151540262,180.63333333333333,59.86046034440161,187.2111111111111,60.53942803715745,1,30,8,35,0,3,0.0,0.0,241
2022-08-31,0,Wednesday,113,321,3087,1726,940851,Protein E,0,122.0,122.0,172.0,265.0,264.0,148.0,131.0,157.0,57.752344829741254,202.14285714285714,68.6852992253099,180.26666666666668,60.251732459472194,186.83333333333334,60.898192810956616,2,31,8,35,0,3,0.0,0.0,242
2022-09-01,0,Thursday,147,416,3370,1417,906625,Supplement A,0,113.0,122.0,122.0,272.0,262.0,134.0,147.0,139.14285714285714,27.853357496171324,193.92857142857142,67.84763958902494,181.2,59.481901043293306,186.6,61.011290169032534,3,1,9,35,0,3,0.0,0.0,243
2022-09-02,0,Friday,147,418,3586,1741,1013804,Collagen F,0,147.0,113.0,122.0,117.0,230.0,159.0,138.0,143.42857142857142,26.133357628754528,188.0,68.07913946848372,181.73333333333332,59.08668870066417,186.24444444444444,61.14916577032748,4,2,9,35,0,3,0.0,0.0,244
2022-09-03,0,Saturday,168,477,4245,2126,1264434,Energy H,0,147.0,147.0,113.0,181.0,309.0,188.0,142.0,141.57142857142858,23.32993172484041,177.92857142857142,58.56681166472572,182.43333333333334,58.78463518074542,186.6,60.946430705418145,5,3,9,35,1,3,0.0,0.0,245
2022-09-04,0,Sunday,159,451,3785,1886,1196169,Herbal D,0,168.0,147.0,147.0,172.0,279.0,128.0,177.0,139.71428571428572,20.89429177003682,169.35714285714286,50.91864875670616,183.13333333333333,58.36078828456142,185.7888888888889,60.82106643546349,6,4,9,35,1,3,0.0,1.0,246
2022-09-05,1,Monday,177,502,4122,1609,1112298,Skincare B,0,159.0,168.0,147.0,122.0,168.0,216.0,117.0,147.57142857142858,23.322786732129263,170.0,50.95699544336781,184.3,57.85782216958132,184.64444444444445,59.991818002257425,0,5,9,36,0,3,0.0,1.0,247
2022-09-06,1,Tuesday,205,582,5720,1862,1505462,Supplement A,0,177.0,159.0,168.0,122.0,218.0,248.0,122.0,159.42857142857142,28.646449127580496,169.07142857142858,50.12670758375056,185.23333333333332,57.96174917836841,183.72222222222223,59.015143319945054,1,6,9,36,0,3,1.0,1.0,248
2022-09-07,1,Wednesday,273,776,4984,2191,1511476,Herbal D,0,205.0,177.0,159.0,113.0,265.0,264.0,148.0,182.28571428571428,44.73892520581434,169.64285714285714,51.33540859703172,190.43333333333334,58.62309968000627,183.6888888888889,58.963261165668946,2,7,9,36,0,3,1.0,1.0,249
2022-09-08,1,Thursday,245,695,5647,2008,1598015,Probiotic G,0,273.0,205.0,177.0,147.0,272.0,262.0,134.0,196.28571428571428,47.12647623050964,167.71428571428572,47.562798279956176,194.53333333333333,57.96951239933012,183.64444444444445,58.91496654837167,3,8,9,36,0,3,1.0,1.0,250
2022-09-09,1,Friday,259,735,6744,2232,1747140,Vitamin C,0,245.0,273.0,205.0,147.0,117.0,230.0,159.0,212.28571428571428,46.614426542700244,177.85714285714286,50.93715153592152,198.23333333333332,58.43751943880674,183.4111111111111,58.56963481486857,4,9,9,36,0,3,1.0,1.0,251
2022-09-10,1,Saturday,274,776,6354,2230,1819583,Skincare B,0,259.0,245.0,273.0,168.0,181.0,309.0,188.0,227.42857142857142,47.04557061281919,184.5,57.07316491877932,202.9,58.72046579726927,183.22222222222223,58.24527328611979,5,10,9,36,1,3,1.0,1.0,252
2022-09-11,1,Sunday,311,882,6756,2104,1704950,Vitamin C,0,274.0,259.0,245.0,159.0,172.0,279.0,128.0,249.14285714285714,45.24167905603832,194.42857142857142,66.1068066851661,207.96666666666667,61.30280037105423,184.5888888888889,59.781417285676184,6,11,9,36,1,3,1.0,1.0,253
2022-09-12,1,Monday,199,563,4780,1474,1226944,Skincare B,0,311.0,274.0,259.0,177.0,122.0,168.0,216.0,252.28571428571428,39.83597321397854,199.92857142857142,62.73443942612321,208.33333333333334,61.21208655347307,183.7,58.950836496147396,0,12,9,37,0,3,1.0,1.0,254
2022-09-13,1,Tuesday,237,672,5444,2037,1561111,Herbal D,0,199.0,311.0,274.0,205.0,122.0,218.0,248.0,256.85714285714283,35.05437952395649,208.14285714285714,59.17361306795892,211.96666666666667,59.49006485197295,183.55555555555554,58.80229895206002,1,13,9,37,0,3,1.0,1.0,255
